"names","center_x","center_y","cluster_no","cell_type"
"2997859600472100213-mPFC_NF3_r1-mPFC","13091.0962391955","1126.31214850141","1","N_Slc30a3"
"2997859600472100218-mPFC_NF3_r1-mPFC","13120.2532226228","1119.89058603999","1","N_Slc30a3"
"2997859600472100225-mPFC_NF3_r1-mPFC","13115.1198130197","1145.37891083475","1","N_Slc30a3"
"2997859600472100230-mPFC_NF3_r1-mPFC","13148.4359503795","1172.32824037486","1","N_Slc30a3"
"2997859600472100231-mPFC_NF3_r1-mPFC","13065.1655857025","1173.355712187","1","N_Slc30a3"
"2997859600472100235-mPFC_NF3_r1-mPFC","13106.1773865192","1180.63124314429","14","N_Sept4/Crym"
"2997859600472100240-mPFC_NF3_r1-mPFC","13110.289582646","1203.41862813","1","N_Slc30a3"
"2997859600472100258-mPFC_NF3_r1-mPFC","13150.4878980939","1189.64494355931","14","N_Sept4/Crym"
"2997859600472200004-mPFC_NF3_r1-mPFC","13068.2378425759","1097.15383077816","4","N_Arhgap25"
"2997859600472200006-mPFC_NF3_r1-mPFC","13054.3145836313","1109.20317936424","11","N_Lhx6"
"2997859600472200010-mPFC_NF3_r1-mPFC","13118.236124226","1120.64629242966","1","N_Slc30a3"
"2997859600472200034-mPFC_NF3_r1-mPFC","13059.2422021167","1094.98277729151","14","N_Sept4/Crym"
"2997859600472200046-mPFC_NF3_r1-mPFC","13055.4763848963","1205.48349355924","1","N_Slc30a3"
"2997859600473100011-mPFC_NF3_r1-mPFC","13223.8776659188","1103.6208137091","1","N_Slc30a3"
"2997859600473100015-mPFC_NF3_r1-mPFC","13255.378821983","1095.87210384609","1","N_Slc30a3"
"2997859600473100018-mPFC_NF3_r1-mPFC","13261.9641244133","1100.48901985774","1","N_Slc30a3"
"2997859600473100030-mPFC_NF3_r1-mPFC","13270.4939056373","1110.18942185238","1","N_Slc30a3"
"2997859600473100036-mPFC_NF3_r1-mPFC","13229.4933216256","1105.81834177293","1","N_Slc30a3"
"2997859600473100050-mPFC_NF3_r1-mPFC","13243.1895631927","1116.78016291319","13","N_Sst"
"2997859600473100063-mPFC_NF3_r1-mPFC","13178.8963754033","1126.71064310475","1","N_Slc30a3"
"2997859600473100066-mPFC_NF3_r1-mPFC","13214.9299839637","1133.66410877558","11","N_Lhx6"
"2997859600473100067-mPFC_NF3_r1-mPFC","13226.6361834236","1125.95037553568","1","N_Slc30a3"
"2997859600473100070-mPFC_NF3_r1-mPFC","13246.1361771038","1127.13172010539","13","N_Sst"
"2997859600473100080-mPFC_NF3_r1-mPFC","13173.9518168301","1136.8224491589","1","N_Slc30a3"
"2997859600473100119-mPFC_NF3_r1-mPFC","13259.8897443368","1158.7963595026","11","N_Lhx6"
"2997859600473100140-mPFC_NF3_r1-mPFC","13260.0628039365","1175.27193304653","1","N_Slc30a3"
"2997859600473100145-mPFC_NF3_r1-mPFC","13216.8348311437","1176.64047747915","1","N_Slc30a3"
"2997859600473100158-mPFC_NF3_r1-mPFC","13216.3314344488","1185.66611981981","1","N_Slc30a3"
"2997859600473100164-mPFC_NF3_r1-mPFC","13185.6756070137","1194.5521730627","1","N_Slc30a3"
"2997859600473100173-mPFC_NF3_r1-mPFC","13276.8707031198","1197.70641089586","11","N_Lhx6"
"2997859600473100206-mPFC_NF3_r1-mPFC","13257.381019017","1098.45205361304","1","N_Slc30a3"
"2997859600473100216-mPFC_NF3_r1-mPFC","13258.0637851585","1173.96870389911","1","N_Slc30a3"
"2997859600473100218-mPFC_NF3_r1-mPFC","13242.7505015734","1130.03226721313","1","N_Slc30a3"
"2997859600473100219-mPFC_NF3_r1-mPFC","13226.3565292437","1118.72600058953","1","N_Slc30a3"
"2997859600473100228-mPFC_NF3_r1-mPFC","13277.6818968742","1164.0897209845","1","N_Slc30a3"
"2997859600473100248-mPFC_NF3_r1-mPFC","13212.2629227286","1107.80588851106","1","N_Slc30a3"
"2997859600473100250-mPFC_NF3_r1-mPFC","13244.4485714985","1117.54189747937","13","N_Sst"
"2997859600473100251-mPFC_NF3_r1-mPFC","13216.8596916085","1112.20001190856","1","N_Slc30a3"
"2997859600473100254-mPFC_NF3_r1-mPFC","13225.3399321994","1119.77346412439","1","N_Slc30a3"
"2997859600473100255-mPFC_NF3_r1-mPFC","13208.6267661109","1121.13490677453","13","N_Sst"
"2997859600473200005-mPFC_NF3_r1-mPFC","13202.7704424166","1099.85752136532","4","N_Arhgap25"
"2997859600473200010-mPFC_NF3_r1-mPFC","13262.4211860027","1121.67807056647","1","N_Slc30a3"
"2997859600473200012-mPFC_NF3_r1-mPFC","13280.9716699173","1125.60463872288","1","N_Slc30a3"
"2997859600473200020-mPFC_NF3_r1-mPFC","13171.0664670999","1153.08050022552","11","N_Lhx6"
"2997859600473200028-mPFC_NF3_r1-mPFC","13171.6258134818","1206.80230612923","14","N_Sept4/Crym"
"2997859600473200055-mPFC_NF3_r1-mPFC","13245.5585303847","1202.97837180254","20","N_Npy"
"2997859600474100021-mPFC_NF3_r1-mPFC","13340.1396192869","1098.18687603823","1","N_Slc30a3"
"2997859600474100037-mPFC_NF3_r1-mPFC","13348.5954345246","1107.43689424689","1","N_Slc30a3"
"2997859600474100057-mPFC_NF3_r1-mPFC","13301.0660998769","1119.46784996999","1","N_Slc30a3"
"2997859600474100063-mPFC_NF3_r1-mPFC","13385.9042331024","1135.75341176011","1","N_Slc30a3"
"2997859600474100069-mPFC_NF3_r1-mPFC","13322.8661959122","1130.63235035032","1","N_Slc30a3"
"2997859600474100076-mPFC_NF3_r1-mPFC","13357.1541291968","1132.02541318635","5","N_Otof"
"2997859600474100081-mPFC_NF3_r1-mPFC","13366.4920064468","1143.57444214846","1","N_Slc30a3"
"2997859600474100084-mPFC_NF3_r1-mPFC","13331.8883236888","1142.22561444192","1","N_Slc30a3"
"2997859600474100085-mPFC_NF3_r1-mPFC","13355.1505168555","1137.44030396817","1","N_Slc30a3"
"2997859600474100099-mPFC_NF3_r1-mPFC","13292.1935498135","1153.194118942","13","N_Sst"
"2997859600474100100-mPFC_NF3_r1-mPFC","13312.487570676","1152.41897724624","1","N_Slc30a3"
"2997859600474100112-mPFC_NF3_r1-mPFC","13337.8841959935","1164.89011253876","1","N_Slc30a3"
"2997859600474100118-mPFC_NF3_r1-mPFC","13346.9098942422","1167.85801525759","5","N_Otof"
"2997859600474100129-mPFC_NF3_r1-mPFC","13351.1012853095","1177.525471992","1","N_Slc30a3"
"2997859600474100161-mPFC_NF3_r1-mPFC","13389.0032854576","1198.41048556699","1","N_Slc30a3"
"2997859600474100167-mPFC_NF3_r1-mPFC","13330.3178628321","1199.94968324066","1","N_Slc30a3"
"2997859600474100175-mPFC_NF3_r1-mPFC","13322.4625371277","1204.1386281399","1","N_Slc30a3"
"2997859600474100184-mPFC_NF3_r1-mPFC","13361.595597845","1203.80555575468","11","N_Lhx6"
"2997859600474100219-mPFC_NF3_r1-mPFC","13394.3940082534","1203.91452579678","1","N_Slc30a3"
"2997859600474100220-mPFC_NF3_r1-mPFC","13374.2433416678","1129.32819740775","17","N_Vip"
"2997859600474100226-mPFC_NF3_r1-mPFC","13378.8157905663","1155.25460998521","1","N_Slc30a3"
"2997859600474100232-mPFC_NF3_r1-mPFC","13322.8358424786","1168.60602286887","1","N_Slc30a3"
"2997859600474100233-mPFC_NF3_r1-mPFC","13378.8060142056","1170.53326625901","1","N_Slc30a3"
"2997859600474100237-mPFC_NF3_r1-mPFC","13291.9429903942","1185.2773923658","1","N_Slc30a3"
"2997859600474100238-mPFC_NF3_r1-mPFC","13387.0033332567","1195.1822832669","1","N_Slc30a3"
"2997859600474100239-mPFC_NF3_r1-mPFC","13324.4030595796","1201.31287396896","1","N_Slc30a3"
"2997859600474100252-mPFC_NF3_r1-mPFC","13315.2979354056","1118.88684040324","1","N_Slc30a3"
"2997859600474100265-mPFC_NF3_r1-mPFC","13390.6144008226","1198.55523071989","1","N_Slc30a3"
"2997859600474200004-mPFC_NF3_r1-mPFC","13390.4517161887","1098.15910731883","1","N_Slc30a3"
"2997859600474200024-mPFC_NF3_r1-mPFC","13289.8717581033","1170.5972260111","1","N_Slc30a3"
"2997859600474200055-mPFC_NF3_r1-mPFC","13351.6311015417","1161.48496880537","1","N_Slc30a3"
"2997859600474200067-mPFC_NF3_r1-mPFC","13345.5716039164","1205.52170761113","1","N_Slc30a3"
"2997859600475100051-mPFC_NF3_r1-mPFC","13514.1812968158","1128.15874851479","5","N_Otof"
"2997859600475100052-mPFC_NF3_r1-mPFC","13508.2870931715","1132.31463100634","5","N_Otof"
"2997859600475100053-mPFC_NF3_r1-mPFC","13473.0239835932","1133.16562111733","5","N_Otof"
"2997859600475100061-mPFC_NF3_r1-mPFC","13486.6282431483","1137.24448009425","5","N_Otof"
"2997859600475100071-mPFC_NF3_r1-mPFC","13500.0140362546","1145.44450985603","5","N_Otof"
"2997859600475100077-mPFC_NF3_r1-mPFC","13445.8544498196","1157.40499872647","1","N_Slc30a3"
"2997859600475100080-mPFC_NF3_r1-mPFC","13506.7062534373","1157.04746018924","5","N_Otof"
"2997859600475100112-mPFC_NF3_r1-mPFC","13502.3575901134","1182.79815916474","5","N_Otof"
"2997859600475100113-mPFC_NF3_r1-mPFC","13495.2599323349","1180.92975777375","5","N_Otof"
"2997859600475100121-mPFC_NF3_r1-mPFC","13496.2118964685","1188.67317947677","5","N_Otof"
"2997859600475100142-mPFC_NF3_r1-mPFC","13510.520523151","1208.076897383","5","N_Otof"
"2997859600475100158-mPFC_NF3_r1-mPFC","13410.4079325798","1098.90759349236","1","N_Slc30a3"
"2997859600475100175-mPFC_NF3_r1-mPFC","13505.1369002778","1125.9357590939","5","N_Otof"
"2997859600475100192-mPFC_NF3_r1-mPFC","13497.227427233","1184.40960841882","1","N_Slc30a3"
"2997859600475100193-mPFC_NF3_r1-mPFC","13415.6580708732","1187.12231857651","1","N_Slc30a3"
"2997859600475100194-mPFC_NF3_r1-mPFC","13428.6791607508","1197.3214142162","1","N_Slc30a3"
"2997859600475100198-mPFC_NF3_r1-mPFC","13484.4420882896","1205.00661060729","1","N_Slc30a3"
"2997859600475100218-mPFC_NF3_r1-mPFC","13516.5656988759","1196.14346213183","1","N_Slc30a3"
"2997859600475200046-mPFC_NF3_r1-mPFC","13494.3367017919","1098.77299690551","5","N_Otof"
"2997859600475200048-mPFC_NF3_r1-mPFC","13410.6951210872","1113.8795422448","1","N_Slc30a3"
"2997859600475200057-mPFC_NF3_r1-mPFC","13411.0953677197","1153.71465887057","1","N_Slc30a3"
"2997859600476100015-mPFC_NF3_r1-mPFC","13612.9602216065","1100.57912139027","5","N_Otof"
"2997859600476100016-mPFC_NF3_r1-mPFC","13632.1043854363","1099.94282478781","5","N_Otof"
"2997859600476100021-mPFC_NF3_r1-mPFC","13619.2907572322","1105.15297017558","5","N_Otof"
"2997859600476100027-mPFC_NF3_r1-mPFC","13551.4596796671","1105.59516563456","5","N_Otof"
"2997859600476100056-mPFC_NF3_r1-mPFC","13607.5857941963","1128.14092224964","5","N_Otof"
"2997859600476100063-mPFC_NF3_r1-mPFC","13564.9344471311","1133.89697730265","5","N_Otof"
"2997859600476100089-mPFC_NF3_r1-mPFC","13579.1170965751","1151.13608665405","5","N_Otof"
"2997859600476100106-mPFC_NF3_r1-mPFC","13633.2981153366","1161.72920986381","5","N_Otof"
"2997859600476100113-mPFC_NF3_r1-mPFC","13539.2122774261","1161.69578658735","5","N_Otof"
"2997859600476100117-mPFC_NF3_r1-mPFC","13581.4812015163","1164.92852409284","11","N_Lhx6"
"2997859600476100138-mPFC_NF3_r1-mPFC","13578.0080551195","1176.66840661012","5","N_Otof"
"2997859600476100153-mPFC_NF3_r1-mPFC","13544.3050705167","1183.86098709627","1","N_Slc30a3"
"2997859600476100191-mPFC_NF3_r1-mPFC","13613.9365753377","1200.1938764097","5","N_Otof"
"2997859600476100228-mPFC_NF3_r1-mPFC","13557.2306124295","1102.42564410419","5","N_Otof"
"2997859600476100239-mPFC_NF3_r1-mPFC","13616.6221062755","1149.68480377922","1","N_Slc30a3"
"2997859600476100243-mPFC_NF3_r1-mPFC","13568.4463159655","1187.00476111294","1","N_Slc30a3"
"2997859600476100247-mPFC_NF3_r1-mPFC","13541.8446347135","1204.97592978133","5","N_Otof"
"2997859600476100248-mPFC_NF3_r1-mPFC","13606.507750646","1141.5112846371","5","N_Otof"
"2997859600476100252-mPFC_NF3_r1-mPFC","13538.9407988124","1156.66722443328","5","N_Otof"
"2997859600476100259-mPFC_NF3_r1-mPFC","13595.7904763424","1183.22333709205","1","N_Slc30a3"
"2997859600476100262-mPFC_NF3_r1-mPFC","13615.4537395394","1197.98338390479","5","N_Otof"
"2997859600476100272-mPFC_NF3_r1-mPFC","13536.6151970116","1102.90388399366","5","N_Otof"
"2997859600476100284-mPFC_NF3_r1-mPFC","13565.6972860167","1153.37689931822","5","N_Otof"
"2997859600476100285-mPFC_NF3_r1-mPFC","13541.8361145166","1183.56256726216","1","N_Slc30a3"
"2997859600476100286-mPFC_NF3_r1-mPFC","13548.7071724668","1191.78795535751","5","N_Otof"
"2997859600476200007-mPFC_NF3_r1-mPFC","13628.1126078543","1098.85437868357","11","N_Lhx6"
"2997859600476200019-mPFC_NF3_r1-mPFC","13526.1213037393","1131.69017334781","5","N_Otof"
"2997859600476200026-mPFC_NF3_r1-mPFC","13627.0501100093","1148.09757122122","5","N_Otof"
"2997859600476200027-mPFC_NF3_r1-mPFC","13619.576892926","1149.12547259354","5","N_Otof"
"2997859600476200044-mPFC_NF3_r1-mPFC","13527.8142036786","1207.41276434622","5","N_Otof"
"2997859600476200066-mPFC_NF3_r1-mPFC","13634.5127264297","1162.39896323362","5","N_Otof"
"2997859600476200076-mPFC_NF3_r1-mPFC","13633.6205856621","1101.53770431556","11","N_Lhx6"
"2997859600477100016-mPFC_NF3_r1-mPFC","13647.0644544901","1097.10628057442","5","N_Otof"
"2997859600477100041-mPFC_NF3_r1-mPFC","13695.607634044","1165.6256661787","5","N_Otof"
"2997859600477100063-mPFC_NF3_r1-mPFC","13699.6294599656","1120.13751294878","5","N_Otof"
"2997859600477100101-mPFC_NF3_r1-mPFC","13709.3673384115","1142.60352897169","5","N_Otof"
"2997859600477100112-mPFC_NF3_r1-mPFC","13683.7730137152","1143.75089327086","5","N_Otof"
"2997859600477100114-mPFC_NF3_r1-mPFC","13644.9504496199","1141.49021589988","1","N_Slc30a3"
"2997859600477100143-mPFC_NF3_r1-mPFC","13690.9966955107","1167.03007785739","5","N_Otof"
"2997859600477100166-mPFC_NF3_r1-mPFC","13709.9700753847","1177.38390792111","5","N_Otof"
"2997859600477100208-mPFC_NF3_r1-mPFC","13718.2759805271","1202.24353592939","5","N_Otof"
"2997859600477100210-mPFC_NF3_r1-mPFC","13683.6941901529","1201.74427800121","5","N_Otof"
"2997859600477100247-mPFC_NF3_r1-mPFC","13741.6436733308","1108.30332000328","17","N_Vip"
"2997859600477100248-mPFC_NF3_r1-mPFC","13657.4260875509","1108.29740308377","5","N_Otof"
"2997859600477100253-mPFC_NF3_r1-mPFC","13702.3774497044","1118.2026996059","5","N_Otof"
"2997859600477100259-mPFC_NF3_r1-mPFC","13729.5700336727","1138.60262776289","17","N_Vip"
"2997859600477100260-mPFC_NF3_r1-mPFC","13648.8739793816","1142.10777791178","5","N_Otof"
"2997859600477100263-mPFC_NF3_r1-mPFC","13673.9946574888","1157.23350956165","17","N_Vip"
"2997859600477100267-mPFC_NF3_r1-mPFC","13735.7965909526","1173.25224467358","5","N_Otof"
"2997859600477100291-mPFC_NF3_r1-mPFC","13740.0049013048","1196.75903709112","5","N_Otof"
"2997859600477200039-mPFC_NF3_r1-mPFC","13737.4518256561","1209.54518227388","5","N_Otof"
"2997859600477200048-mPFC_NF3_r1-mPFC","13700.2419380086","1099.25494178443","5","N_Otof"
"2997859600477200050-mPFC_NF3_r1-mPFC","13645.0776507774","1110.8266902541","5","N_Otof"
"2997859600478100069-mPFC_NF3_r1-mPFC","13806.2799632775","1165.09776733784","17","N_Vip"
"2997859600478100179-mPFC_NF3_r1-mPFC","13767.0082211347","1118.44414609322","20","N_Npy"
"2997859600478100193-mPFC_NF3_r1-mPFC","13781.5059851065","1154.97033162806","17","N_Vip"
"2997859600478100198-mPFC_NF3_r1-mPFC","13807.9035782408","1164.27550951158","17","N_Vip"
"2997859600478100218-mPFC_NF3_r1-mPFC","13802.3720943716","1204.14378643302","20","N_Npy"
"2997859600492100125-mPFC_NF3_r1-mPFC","10307.4825295065","1264.20106168069","2","N_Baiap3"
"2997859600492100133-mPFC_NF3_r1-mPFC","10302.4126221356","1272.72330151879","19","N_Pvalb"
"2997859600492100328-mPFC_NF3_r1-mPFC","10304.4713364121","1272.45725424675","19","N_Pvalb"
"2997859600493100102-mPFC_NF3_r1-mPFC","10317.6886994952","1256.69794681975","19","N_Pvalb"
"2997859600493200010-mPFC_NF3_r1-mPFC","10317.4578689679","1261.1477776764","19","N_Pvalb"
"2997859600494100006-mPFC_NF3_r1-mPFC","10513.1742496783","1223.94735111153","9","N_Rprm"
"2997859600494100007-mPFC_NF3_r1-mPFC","10495.6995886958","1221.64192338996","3","N_Vipr2"
"2997859600494100009-mPFC_NF3_r1-mPFC","10537.5362393382","1226.72919435522","9","N_Rprm"
"2997859600494100014-mPFC_NF3_r1-mPFC","10545.9892046166","1236.74922176439","9","N_Rprm"
"2997859600494100016-mPFC_NF3_r1-mPFC","10507.2679318373","1240.48710812997","9","N_Rprm"
"2997859600494100020-mPFC_NF3_r1-mPFC","10491.2893125954","1242.13789252334","3","N_Vipr2"
"2997859600494100024-mPFC_NF3_r1-mPFC","10523.7305290745","1249.76615228788","9","N_Rprm"
"2997859600494100028-mPFC_NF3_r1-mPFC","10489.9774050352","1254.90131070236","3","N_Vipr2"
"2997859600494100032-mPFC_NF3_r1-mPFC","10546.1473755756","1258.14905568204","9","N_Rprm"
"2997859600494100036-mPFC_NF3_r1-mPFC","10528.099452345","1263.94390598464","9","N_Rprm"
"2997859600494100040-mPFC_NF3_r1-mPFC","10447.3821367865","1267.00949625304","3","N_Vipr2"
"2997859600494100042-mPFC_NF3_r1-mPFC","10517.6712320102","1271.59243922727","9","N_Rprm"
"2997859600494100043-mPFC_NF3_r1-mPFC","10505.6318328913","1271.51767288041","9","N_Rprm"
"2997859600494100047-mPFC_NF3_r1-mPFC","10545.1323287097","1272.80483184045","9","N_Rprm"
"2997859600494100050-mPFC_NF3_r1-mPFC","10533.0750601073","1276.04455472609","9","N_Rprm"
"2997859600494100052-mPFC_NF3_r1-mPFC","10482.5097660919","1308.1769815232","3","N_Vipr2"
"2997859600494100056-mPFC_NF3_r1-mPFC","10503.3473138493","1286.50004869396","3","N_Vipr2"
"2997859600494100061-mPFC_NF3_r1-mPFC","10545.3039511389","1284.15505913746","9","N_Rprm"
"2997859600494100062-mPFC_NF3_r1-mPFC","10522.3389339051","1288.85398850963","9","N_Rprm"
"2997859600494100063-mPFC_NF3_r1-mPFC","10488.7437769769","1290.62819725478","3","N_Vipr2"
"2997859600494100068-mPFC_NF3_r1-mPFC","10494.9014479973","1294.20200645121","3","N_Vipr2"
"2997859600494100078-mPFC_NF3_r1-mPFC","10500.6438701781","1309.28215083938","16","N_Dusp1"
"2997859600494100082-mPFC_NF3_r1-mPFC","10529.8480494539","1307.54847891999","9","N_Rprm"
"2997859600494100093-mPFC_NF3_r1-mPFC","10520.5774290936","1319.52100086905","9","N_Rprm"
"2997859600494100121-mPFC_NF3_r1-mPFC","10536.1586423574","1225.01883140922","9","N_Rprm"
"2997859600494100135-mPFC_NF3_r1-mPFC","10447.2005219204","1265.57508842396","3","N_Vipr2"
"2997859600494100139-mPFC_NF3_r1-mPFC","10535.9895781139","1274.13342676666","9","N_Rprm"
"2997859600494100140-mPFC_NF3_r1-mPFC","10549.2718909456","1269.07398673699","9","N_Rprm"
"2997859600494100147-mPFC_NF3_r1-mPFC","10540.2629412946","1292.63329977523","9","N_Rprm"
"2997859600494100148-mPFC_NF3_r1-mPFC","10525.7045067425","1297.16445878726","9","N_Rprm"
"2997859600494100153-mPFC_NF3_r1-mPFC","10522.7041222492","1321.86260147464","9","N_Rprm"
"2997859600494100170-mPFC_NF3_r1-mPFC","10505.2149719925","1265.85253887323","9","N_Rprm"
"2997859600494100178-mPFC_NF3_r1-mPFC","10529.3579579162","1299.14352697285","17","N_Vip"
"2997859600494100180-mPFC_NF3_r1-mPFC","10505.2707335313","1311.40288683484","3","N_Vipr2"
"2997859600494100181-mPFC_NF3_r1-mPFC","10546.5680590156","1302.96599086901","9","N_Rprm"
"2997859600494200003-mPFC_NF3_r1-mPFC","10529.3294569336","1214.48676791997","9","N_Rprm"
"2997859600494200028-mPFC_NF3_r1-mPFC","10546.6720692204","1276.20672434367","9","N_Rprm"
"2997859600494200039-mPFC_NF3_r1-mPFC","10498.3754456787","1305.92956920833","3","N_Vipr2"
"2997859600494200044-mPFC_NF3_r1-mPFC","10543.1715920358","1316.07989854997","9","N_Rprm"
"2997859600494200073-mPFC_NF3_r1-mPFC","10436.1263427868","1309.14904083405","3","N_Vipr2"
"2997859600494200081-mPFC_NF3_r1-mPFC","10547.1443586429","1246.78760290306","9","N_Rprm"
"2997859600494200091-mPFC_NF3_r1-mPFC","10546.0027661665","1278.46379223031","9","N_Rprm"
"2997859600495100013-mPFC_NF3_r1-mPFC","10609.3297427963","1215.9119096773","9","N_Rprm"
"2997859600495100014-mPFC_NF3_r1-mPFC","10618.3764682183","1218.61035741811","9","N_Rprm"
"2997859600495100017-mPFC_NF3_r1-mPFC","10571.5259230155","1216.90908727904","9","N_Rprm"
"2997859600495100019-mPFC_NF3_r1-mPFC","10637.953421902","1223.2607731482","9","N_Rprm"
"2997859600495100021-mPFC_NF3_r1-mPFC","10597.4942225176","1223.63399042933","9","N_Rprm"
"2997859600495100026-mPFC_NF3_r1-mPFC","10610.0591395103","1228.39860795068","9","N_Rprm"
"2997859600495100027-mPFC_NF3_r1-mPFC","10572.1646233675","1232.9029924936","9","N_Rprm"
"2997859600495100031-mPFC_NF3_r1-mPFC","10622.4963867371","1235.4997796401","9","N_Rprm"
"2997859600495100032-mPFC_NF3_r1-mPFC","10587.2771198727","1239.0977560773","9","N_Rprm"
"2997859600495100034-mPFC_NF3_r1-mPFC","10604.3787041919","1236.10884708515","9","N_Rprm"
"2997859600495100037-mPFC_NF3_r1-mPFC","10636.9991704513","1243.72935604465","9","N_Rprm"
"2997859600495100038-mPFC_NF3_r1-mPFC","10648.6216106032","1244.63565518289","9","N_Rprm"
"2997859600495100041-mPFC_NF3_r1-mPFC","10608.5801844863","1249.1625506022","9","N_Rprm"
"2997859600495100042-mPFC_NF3_r1-mPFC","10618.0309274481","1247.00255854569","9","N_Rprm"
"2997859600495100043-mPFC_NF3_r1-mPFC","10565.0497395513","1246.01366261358","9","N_Rprm"
"2997859600495100046-mPFC_NF3_r1-mPFC","10627.929147544","1252.28690217517","9","N_Rprm"
"2997859600495100054-mPFC_NF3_r1-mPFC","10597.4328998959","1255.72765356213","9","N_Rprm"
"2997859600495100055-mPFC_NF3_r1-mPFC","10581.6167181988","1253.57022898818","9","N_Rprm"
"2997859600495100058-mPFC_NF3_r1-mPFC","10559.8059390234","1265.09857682055","9","N_Rprm"
"2997859600495100059-mPFC_NF3_r1-mPFC","10577.8598419775","1261.4180854653","9","N_Rprm"
"2997859600495100060-mPFC_NF3_r1-mPFC","10611.013186538","1262.15301936476","9","N_Rprm"
"2997859600495100061-mPFC_NF3_r1-mPFC","10622.9935530675","1264.22627235294","9","N_Rprm"
"2997859600495100063-mPFC_NF3_r1-mPFC","10594.0555946434","1269.63348786116","9","N_Rprm"
"2997859600495100073-mPFC_NF3_r1-mPFC","10576.1851445556","1276.32176091004","9","N_Rprm"
"2997859600495100078-mPFC_NF3_r1-mPFC","10589.3485355918","1284.14168007943","9","N_Rprm"
"2997859600495100079-mPFC_NF3_r1-mPFC","10603.0004524168","1287.00720966409","9","N_Rprm"
"2997859600495100082-mPFC_NF3_r1-mPFC","10560.8648468104","1289.75196054749","9","N_Rprm"
"2997859600495100085-mPFC_NF3_r1-mPFC","10573.0189959983","1289.08338690056","9","N_Rprm"
"2997859600495100086-mPFC_NF3_r1-mPFC","10650.5963443166","1294.01911462228","9","N_Rprm"
"2997859600495100089-mPFC_NF3_r1-mPFC","10556.7258629755","1298.28121873915","9","N_Rprm"
"2997859600495100090-mPFC_NF3_r1-mPFC","10589.0302606793","1298.16913088797","9","N_Rprm"
"2997859600495100091-mPFC_NF3_r1-mPFC","10635.3019001086","1297.33943340881","9","N_Rprm"
"2997859600495100092-mPFC_NF3_r1-mPFC","10577.7660135567","1300.83853527797","9","N_Rprm"
"2997859600495100097-mPFC_NF3_r1-mPFC","10651.2942351888","1312.42597786126","9","N_Rprm"
"2997859600495100099-mPFC_NF3_r1-mPFC","10570.0186324788","1311.84649054751","9","N_Rprm"
"2997859600495100104-mPFC_NF3_r1-mPFC","10629.3820616488","1315.00257454478","9","N_Rprm"
"2997859600495100105-mPFC_NF3_r1-mPFC","10551.7875182485","1312.58149296359","9","N_Rprm"
"2997859600495100131-mPFC_NF3_r1-mPFC","10654.3030413836","1226.10194552783","9","N_Rprm"
"2997859600495100137-mPFC_NF3_r1-mPFC","10582.4633881884","1250.087766405","9","N_Rprm"
"2997859600495100139-mPFC_NF3_r1-mPFC","10566.5487734744","1248.690389068","9","N_Rprm"
"2997859600495100143-mPFC_NF3_r1-mPFC","10555.2791599549","1249.72269105407","9","N_Rprm"
"2997859600495100149-mPFC_NF3_r1-mPFC","10592.6139395633","1290.41145779416","9","N_Rprm"
"2997859600495100154-mPFC_NF3_r1-mPFC","10583.4530777558","1323.94930600518","9","N_Rprm"
"2997859600495100156-mPFC_NF3_r1-mPFC","10635.1912487896","1312.73145669725","9","N_Rprm"
"2997859600495100170-mPFC_NF3_r1-mPFC","10594.7293155487","1216.81705400422","9","N_Rprm"
"2997859600495100173-mPFC_NF3_r1-mPFC","10597.1752431557","1227.01193668945","9","N_Rprm"
"2997859600495100175-mPFC_NF3_r1-mPFC","10607.9174550731","1244.56365816386","9","N_Rprm"
"2997859600495100188-mPFC_NF3_r1-mPFC","10590.0634978673","1296.81060590501","9","N_Rprm"
"2997859600495100191-mPFC_NF3_r1-mPFC","10633.9702640264","1307.78043251547","9","N_Rprm"
"2997859600495100194-mPFC_NF3_r1-mPFC","10631.6239138564","1320.41383622553","9","N_Rprm"
"2997859600495100200-mPFC_NF3_r1-mPFC","10606.6392843792","1303.96265993801","9","N_Rprm"
"2997859600495200009-mPFC_NF3_r1-mPFC","10664.9829282169","1221.1950844992","9","N_Rprm"
"2997859600495200023-mPFC_NF3_r1-mPFC","10611.4334733905","1242.09465691153","9","N_Rprm"
"2997859600495200026-mPFC_NF3_r1-mPFC","10582.977399074","1248.3713745256","9","N_Rprm"
"2997859600495200059-mPFC_NF3_r1-mPFC","10554.8897509451","1305.51492591106","9","N_Rprm"
"2997859600495200060-mPFC_NF3_r1-mPFC","10563.9407057037","1306.36786204632","9","N_Rprm"
"2997859600495200067-mPFC_NF3_r1-mPFC","10637.9850643575","1318.24394316963","9","N_Rprm"
"2997859600495200070-mPFC_NF3_r1-mPFC","10630.9877270816","1324.9880617052","9","N_Rprm"
"2997859600495200072-mPFC_NF3_r1-mPFC","10587.0751315835","1328.02778645932","9","N_Rprm"
"2997859600495200073-mPFC_NF3_r1-mPFC","10601.1338518568","1328.85150462174","9","N_Rprm"
"2997859600495200102-mPFC_NF3_r1-mPFC","10567.3718505521","1210.99291588478","9","N_Rprm"
"2997859600495200108-mPFC_NF3_r1-mPFC","10587.8108690253","1287.60996630835","9","N_Rprm"
