Gene_pair,BLA_FR15-BLA,BLA_FR16-BLA,BLA_FR1_r0-BLA,BLA_FR1_r1-BLA,BLA_FR24-BLA,BLA_FR2_r0-BLA,BLA_HC11_r0-BLA,BLA_HC11_r1-BLA,BLA_HC1_r0-BLA,BLA_HC1_r1-BLA,BLA_NF11-BLA,BLA_NF1_r0-BLA,BLA_NF1_r1-BLA,BLA_NF2_r0-BLA,BLA_NF2_r1-BLA,BLA_NF3_r1-BLA,mPFC_FR2_r0-mPFC,mPFC_FR2_r1-mPFC,mPFC_FR3_r0-mPFC,mPFC_FR3_r1-mPFC,mPFC_HC11_r0-mPFC,mPFC_HC11_r1-mPFC,mPFC_HC11_r2-mPFC,mPFC_HC11_r3-mPFC,mPFC_HC1_r0-mPFC,mPFC_HC1_r1-mPFC,mPFC_HC1_r2-mPFC,mPFC_HC1_r3-mPFC,mPFC_NF2_r0-mPFC,mPFC_NF2_r1-mPFC,mPFC_NF3_r0-mPFC,mPFC_NF3_r1-mPFC
N_Arhgap25-N_Sst,15.871638908989945,19.385595426735854,17.53581474685272,15.639495624763443,7.391490373222565,18.296476994083463,16.104098824582458,19.918372375881525,12.76237464830749,21.55395346925143,17.909676279557495,13.651836593063573,15.299621157048541,21.390544193322143,24.16816776020253,19.39321655893063,4.856934232238314,3.098919937156157,12.187041727694881,9.177783644854633,9.074902473943418,6.159226987653997,5.2275903762667015,10.548130687191287,10.569122064997464,4.803250997691497,8.15165009551087,9.966447626562655,9.028266235726765,6.181918429164088,-0.8413430009512776,0.0
N_Arhgap25-N_Dusp1,17.14517253315436,20.245189035486327,18.376004482966557,20.395286535532396,19.980590153320524,16.197282083804343,4.076202474554765,0.9503385689737791,-0.9812759867534482,2.3781310266923645,6.955352148092301,12.179637415536957,11.071873722380836,10.97324792582086,8.080373309649142,22.85638130452802,0.0,0.5710235516783236,7.4571022930337785,12.875446444394127,0.7682722542457419,0.7783729523740792,-2.0194303216784735,-1.1744250062459842,-2.5279209144587864,2.398250013928935,1.4201371121116297,4.979258670021265,4.1622244244613675,2.5913211361125046,-0.9908647338818476,-2.6909691617334803
N_Arhgap25-N_Rprm,-14.650534836070621,-20.166345731739256,-15.59459715413409,-27.586833796281756,-31.25966771485206,-23.363175805018543,-30.932621944851252,-29.593946192900834,-27.50468416342058,-27.88875444210693,-18.95250062561402,-5.471646422911625,-22.86652041822858,-16.28735876004766,-20.879727207642585,-23.41066528602992,-44.389558480600634,-45.787711743182896,-29.192089786563646,-30.578630257043702,-24.911157969855594,-28.396802008809445,-29.877593375608797,-26.316243755317064,-27.71170198161047,-27.830264923156108,-29.818642666968245,-26.7441380770367,-35.164152605228956,-42.10045358469699,-37.5689650856264,-49.08714595131262
N_Arhgap25-N_Crym,-21.999891226720145,-23.72114534871352,-28.355748955909995,-30.519556107414857,-15.84571014028801,-24.656501098531205,-28.43290727848011,-26.446757026554355,-16.756616982874316,-23.001198222880095,-21.832637488543075,-21.37649765309051,-19.215628790089585,-23.20585115314688,-25.104466143041734,-17.549609143995802,-32.645825018142645,-33.887026041423184,-14.22457820372699,-14.875787964540935,-16.081202504042814,-17.545393856228657,-16.897913597707117,-13.803067842816215,-16.246541382835417,-18.270576175877643,-17.283630392095407,-16.289277417842232,-25.530934742269782,-27.69839115106765,-24.60349510611656,-26.002707639524257
N_Arhgap25-N_Lhx6,7.440177102332756,8.826136110044315,5.903705309081548,8.518964543822129,-7.019952098154074,6.974285687373708,3.437951344543302,3.2728380636762546,1.2964528070623023,2.960173048383385,8.854261845826546,4.560031657962452,3.9770299471650667,4.598038980969879,8.271494714789222,8.929638550029107,-7.662473753390826,-3.9969266769695686,3.0221626199855427,-0.9658094329288227,-0.7407642063508332,-3.753797962032928,1.30044360773967,1.436561453450237,-1.4862507097746132,-1.7989883913151732,-2.216645821371215,0.9255856783235277,-3.8331118661045167,-1.4260388657392062,-1.816605004981505,-2.681961676455933
N_Arhgap25-N_Nptx1/Itm2a,77.69990850028657,88.25185455382744,73.34858408806048,59.33293522869564,49.97602907421756,51.71244787514101,57.09687596229307,54.58970884766823,47.07778051196135,67.96638552159794,57.22994388208878,47.521388627778045,53.55075959545339,50.15883430419401,70.55204562964838,56.25836913511895,-5.498483449173439,-7.711406323839496,18.45832375598488,18.634628813984353,-1.43778976743621,1.1517071196634958,0.9414857065898803,0.0,-4.139742997066423,-0.6332622044037673,-5.402003371542942,-7.10284008307008,6.964126153951725,-0.7680059077568451,-9.960049151055788,-5.869836424736422
N_Arhgap25-N_Sept4/Crym,9.82453695207505,9.778736206637374,8.858893065867125,3.73414372157144,2.4420817304515645,17.87198104680996,10.70846926270311,7.871302335846262,9.263274831627108,8.083439807405021,6.546357653253325,-3.0137767175259587,-1.0920430906141594,8.528938919079115,2.485266457345971,13.203298283037041,-4.573064979144795,-3.685659453246863,17.078489227752282,11.000591883555547,-1.6660250408857535,1.0137420089945477,5.73297714841419,2.982566530302871,-0.7227270863191699,0.6485403658422875,-1.0936743084342262,-1.6663059394760895,2.507844104412259,0.0,-2.759178508798995,-1.7201943990140245
N_Arhgap25-N_Nptx1/Car4,-18.438518404519343,-22.232090137066265,-25.399030892582395,-21.676338010516652,-12.531555493077342,-18.37048996758534,-18.068458955193005,-20.19401416145722,-8.640706319553843,-18.64945790586838,-19.72085215856738,-21.475264900073448,-17.12585146261204,-18.496308137643684,-24.576666612986877,-17.60532922805113,-0.9691411214908819,1.0565784756505159,6.037751056533403,12.26420200082532,1.8943662818578817,0.0,3.6353259271402174,5.6660475055746335,-2.9878420974414297,3.814362027261715,-2.9210952074276397,-5.117667632990065,4.090940387668992,1.0471631388593665,-7.079515690628154,-0.9200905656446482
N_Arhgap25-N_Baiap3,-48.340838078801994,-62.39306969029819,-72.39813302460944,-74.34593996269798,-41.15126599438038,-68.97051081308445,-68.26348817743887,-67.70021613816304,-67.57994402243123,-65.66901109285025,-54.31223721731329,-67.05376669895702,-56.6060270298602,-59.1170984607759,-44.88575755045855,-55.76527473174463,-16.980565648949636,-13.25847942400019,-27.919117642067377,-30.370777687465992,-15.28936889333731,-13.830465077816736,-17.93857644988816,-17.48439255258576,-19.756656266942045,-18.512583797062433,-15.644903708442959,-16.521159070782947,-18.725236959952532,-18.02932889073523,-2.9560199436023202,-7.783857639943562
N_Arhgap25-N_Penk,-25.71717792511707,-27.43301876825132,-36.18600149168457,-41.80531401774929,-48.79540915100251,-31.63615938247912,-38.24298657926087,-40.101262704177195,-35.14285033335797,-34.35707597627992,-35.16168560821592,-34.489823779885754,-27.45169305982227,-26.332847733538618,-25.583908132761135,-28.655909708816342,-45.244810656464864,-37.77784833934469,-68.90177805119485,-68.28857666247492,-33.1728183197298,-34.23430578418013,-42.73369966116277,-42.08828617112197,-41.891169447337084,-38.45463156750549,-30.77698008212452,-31.93667946935547,-53.95563774722028,-51.89230130864975,-31.775310026725524,-54.58360110025129
N_Arhgap25-N_Tac1,-17.93025418138775,-21.074767280013813,-25.83520643975076,-28.834767859624314,-40.93264567563746,-22.327995936911385,-24.498711212474262,-27.040722487376975,-24.05194119718561,-23.369361565471284,-24.231972368550984,-23.67704812101099,-19.202881958603168,-19.696998293192568,-25.75060155130982,-15.703211902523352,-46.62877528795206,-44.80970156425729,-62.89777675232159,-61.73207684128151,-43.296716415749344,-41.61563985902607,-41.406330165729514,-43.977498354791656,-47.00326376224901,-45.562301871024715,-42.23056674380001,-36.89591177651239,-56.27111669274054,-53.2663228553816,-27.806510100622113,-47.0002996207993
N_Arhgap25-N_Tshz2,-6.496516355622526,-11.04609562397547,-17.985554063354794,-15.087942307070339,-3.567385214319246,-17.38108955857129,-17.31079133098455,-14.377149644733578,-8.6934439094885,-4.995667654604277,-13.6547670284675,-16.84441250419317,-15.877661425264698,-11.825606974880923,-10.042497330729407,-6.823194857222735,-2.2800129951432484,-2.05290653437738,-1.564546860299029,3.236572279210468,-1.193799468223082,-0.9256150148854351,1.1274346709431884,-1.5002919674548996,-1.5963710726193756,0.9305413600724725,-3.4603098408922675,-4.415863410309477,-3.8834075503118455,-4.874026761765805,-4.422862425766836,-3.5988620831734277
N_Arhgap25-N_Ass1,-7.121262012250264,-9.181579783101938,-11.011917207854214,-11.989327736186398,-12.834506923057782,-9.449421160651461,-10.152752874560948,-11.189648182170696,-10.788656914229001,-10.633673635434382,-6.613076659915589,-9.968798958421274,-9.092788928822541,-9.94659096842029,-7.590242635908429,-7.087630610510091,-5.496414081404769,-3.795934213723738,-9.093532236606368,-11.178935763442222,-4.252383920924167,-2.652216959181194,-4.748199602455478,-5.542390337775822,-4.794343039236132,-2.9405083847299878,-2.452042553930932,-4.881796723690555,-5.335705611957343,-5.972385243059552,-3.883435400042004,-6.226210829962691
N_Arhgap25-N_Nrn1/Islr,-26.633910580656014,-22.766914304451497,-39.893635376987014,-39.78769837512688,-3.2432181238231044,-33.80101727474555,-37.878821290698085,-34.27413013553933,-6.698219232061982,-27.53471683615945,-15.240335196069138,-22.301357456264366,-23.8088661028854,-34.04918324598936,-36.91000332309464,-24.402361242307165,0.5163385921079018,1.4948442170372902,-1.0263982565294105,6.405829876681684,5.483787845893775,6.3127032791237445,3.237768496102221,6.717275741820668,2.3199957913946716,1.1732592179983712,3.233553074911417,2.197737387654943,2.1696304869632344,-1.009222437203724,-2.4803636920040346,1.7890676149382692
N_Arhgap25-N_Vipr2,-54.42998316947134,-65.58697666678466,-65.27255412935179,-60.54322501317581,-21.89418340836156,-53.125477611383,-61.4181446294467,-60.38381321118033,-43.28605551416199,-58.668282453767475,-56.44045573542522,-55.54302559258202,-48.07818585677018,-58.600944334683255,-64.80072349367207,-56.89614470614892,-15.142074657837531,-16.19566963009131,-14.643174637273953,-15.256030774059145,-10.925013451210702,-12.024615009618426,-12.775754634162867,-12.63290280508258,-13.913700796467712,-11.211089038638708,-13.178610754882277,-12.108486759722764,-16.434024299581434,-14.184117046942383,-10.490861062006376,-15.690080992155064
N_Arhgap25-N_Tac2,-18.313842047091576,-20.095690730071286,-25.89081902691761,-22.95873434260285,-7.244079870468202,-21.952976811228698,-26.642058367503807,-23.75022829064429,-4.657848909706028,-21.559552078364174,-12.279801238566181,-20.838092440232536,-17.007646616827,-24.14386381236008,-27.7809628597313,-13.937129603425037,-3.6961899530321336,-0.9393642594496147,-2.8979686191461735,-2.455597720916003,-2.543700383387924,-2.1997345521127953,-1.206265963196808,-2.476465647871059,-1.2356470446659402,0.0,-1.708566411117044,-3.823762302443921,-2.875695343232313,-5.571132912462022,-1.4398598960771523,-0.711688171906425
N_Arhgap25-N_Pvalb,-13.948977319950556,-18.616476398636053,-20.996949127943157,-19.88417790475372,-17.702426101252353,-15.885721772228193,-20.359818540802685,-20.95322399528269,-13.667883619143796,-20.04102870327484,-18.91373353550645,-24.02024084297775,-18.921296206013526,-15.100847869999498,-19.53601649835445,-12.562619405132978,-3.764491811128987,-2.9342153078225475,-2.802181002285179,-4.399911461820705,-3.276151723916062,-3.428082119395539,-3.9226638492785244,-2.897983388567567,-4.3204582994047795,-2.9135743426606227,-4.176469408346074,-3.574380070165916,-1.5236784771381902,-2.9003713728866733,-2.6054905987310066,-4.291020062994427
N_Arhgap25-N_Car4,-2.46143995104501,-5.315546271489831,-8.205940030216855,-6.833517786047523,0.0,-6.117737320572701,-4.613754371754023,-5.24257866331433,-5.242516360513068,-3.0630890455942072,-5.2123787024123605,-8.061554405552595,-7.4224507369227934,-4.697160749279957,-4.032851252601735,-2.5239780462322017,-0.9811659788158852,0.0,-0.8241046490000133,-0.8044540445065813,0.0,0.0,0.0,0.0,0.0,0.0,-1.0571588629071687,0.0,0.0,0.0,0.0,-0.9120291854009066
N_Slc30a3-N_Slc30a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_Slc30a3-N_Sst,31.456777502846343,32.690583901110124,25.341667683186138,21.436923605036647,15.29204735964698,24.010502588397795,28.150051698959583,18.31155047907237,18.94781303184758,27.134971131392664,21.896620215738196,18.470140681794152,17.35147331748265,23.502486408300676,28.819250664673806,25.20359775956727,4.112881029991774,3.4508919796144166,19.05930453246151,17.597688245757283,9.33890683940363,13.437209510305742,11.151726410535815,2.9684961435446944,5.548951951040285,13.916682184398375,8.685945752608829,7.566612220925826,11.092231663509807,11.665661322305676,1.3613671835396202,4.655861658555621
N_Slc30a3-N_Dusp1,16.180910968089183,27.598600079015657,41.49166388047597,33.92181396994667,22.68564855372123,29.08491794991616,15.278451132413165,11.287221344572334,8.024968682972325,10.515789786259276,9.280272039563874,30.150628293268774,30.243039860243215,19.721770400663246,13.137533333332152,24.114736021230488,-2.369255949339051,-4.524501519169476,9.29331945033439,4.371222943983979,-0.7454723786750597,-1.9568907139492904,0.0,0.0,2.3522292124445725,-4.936722330772146,-2.2843185576439895,1.3046524269754907,-5.0789474437175945,-4.111418685973824,-2.2426654466612566,-1.0055828704680678
N_Slc30a3-N_Rprm,-10.548422932015272,-7.89424686621983,0.941971670568085,-29.173057970088273,-31.007756397494223,-22.294131530071468,-33.18453486643618,-31.501473256162697,-27.875238990493177,-28.524456054627162,-18.635261801343997,24.256665750757165,-24.085478667704674,-10.713825498579112,-22.860523769620876,-14.332060954557308,-44.57248468607669,-50.323194072977365,-29.07572261307648,-34.47127251063226,-27.949264273414606,-31.986258999207905,-32.957204096430374,-28.033791754131187,-22.864474862181915,-28.184512545776418,-30.39056100529564,-18.425765835471207,-39.274065389583676,-44.09826055898422,-40.09825510938161,-55.070589988757845
N_Slc30a3-N_Crym,-35.88852385100294,-31.09524556807938,-34.9485708577078,-40.88117352360094,-19.907511430505025,-33.72903912188091,-41.62917897295852,-38.36658225716518,-14.56553009356653,-30.746650651674962,-24.961691597603412,-25.152749210271164,-23.731949278038325,-29.700016713855256,-31.784465348295054,-21.783889582468888,-33.85257289957825,-38.59175672568608,-18.72502730278914,-18.01602904616264,-22.621113711455223,-21.435767642078734,-22.618797791237643,-19.030293121646626,-19.814643843119,-20.78633132833114,-23.336083826080795,-9.617526224115764,-32.999699538384924,-33.698359293024254,-27.45835933619483,-34.599186978613425
N_Slc30a3-N_Lhx6,31.96409755599008,30.497487188098884,27.51116138527095,26.812696205421712,1.615148888784808,28.771094445820683,24.838185682838393,27.321029611794685,11.849264804247662,23.82697901216597,29.7915604355065,30.141094857245104,29.607247280999317,25.206521480165993,33.62955540341069,33.317086682833256,6.122279704611351,7.037541915137528,15.037438850689185,22.06314013308194,6.794916257245405,6.217826701943659,10.16386445116325,8.506405486087269,5.739618230031143,10.51254480440636,7.680038178360173,1.8209441595979334,16.196244355704145,12.536504415577477,11.553023599615019,15.914900591837238
N_Slc30a3-N_Nptx1/Itm2a,9.921435372226066,8.579011840756449,-5.131748200334345,-6.558525238540277,-10.31060673324041,-7.701693764889411,-10.414559272154783,-15.908734574679029,-1.7005896503692437,0.8095103886895283,-1.6197885870757707,-10.789234102864572,-5.92974171110478,-3.8535491708518816,1.5650598349074307,5.55309231420467,-36.552227188270656,-39.36860952819789,-12.504850683852025,-19.075604142567286,-26.294027804889136,-27.36907341899261,-23.99830215808635,-25.739702828903923,-20.338371671307485,-15.551279145789957,-25.633586635039663,-6.757068581512914,-32.5923306282847,-29.708827565787484,-35.172630860146036,-48.43229179963815
N_Slc30a3-N_Sept4/Crym,18.712398684057785,16.880670918264137,14.172970282080872,11.294188348321994,17.551356924938094,18.123589188547225,21.932778236445014,15.948904747769767,20.997878048864678,22.036451504077714,16.75964748891994,9.526160738435692,9.590955290557151,10.200673730985205,13.311431631527064,12.727067060738563,3.9470674278500226,0.0,28.159665278752026,21.13513390041619,10.569183684866516,11.227431208032046,13.852873366258223,13.282502742914124,17.634068280272484,12.519469237923712,5.851904909930555,6.305950509086631,11.53411346145318,13.623072288217585,9.496030137832115,13.804378267908548
N_Slc30a3-N_Nptx1/Car4,-28.793655020418225,-29.271623820413147,-31.7879309191791,-33.332178895417215,-20.782237715421175,-27.833185261067147,-28.84469267380375,-34.100620145877286,-10.575770099433374,-28.855841025620556,-27.633761278706647,-29.22557508386097,-24.48636585114662,-26.183496228759807,-32.15630482090772,-27.06271064587822,9.723027258673305,5.8836362959634645,13.387434934901693,13.404622926493241,6.837905217647805,2.221688399313549,6.2564069161693165,6.565154924833899,9.038513223676468,5.2518437333799,4.17664089183943,8.808618452481767,7.4122009462797855,5.957987031299978,-2.6681664688979567,1.3266970727345633
N_Slc30a3-N_Baiap3,-79.99480930052421,-88.85580454139452,-108.19183749413835,-102.20797412327288,-61.47790531178459,-95.14138374892039,-101.76364353996674,-115.23807469184717,-95.65791639115196,-94.85783473515892,-84.27188840267475,-92.85238973533995,-91.26435027145064,-85.19346334265073,-57.46770655875611,-84.33720755822335,-25.943194430730614,-29.296050702508676,-37.18325204753115,-40.84366299768994,-22.455870970430652,-23.63237317090277,-22.296666434265752,-26.7181216014993,-23.04029296110434,-21.295967461205,-20.115845113361278,-15.91673354962488,-30.87987341119405,-25.904010630415076,-16.499412995711367,-19.102594215818648
N_Slc30a3-N_Penk,-39.687719692122485,-38.62320319140142,-49.991920405081004,-53.4784678403051,-73.61483615514416,-45.51996449346515,-49.33077349623903,-60.037608130312975,-52.536030531772624,-49.94753671419871,-48.32765698600802,-46.678709636891185,-39.88752861559216,-35.62314664786275,-34.747097480575434,-39.42574409949856,-49.92419161798456,-46.23565400114225,-83.08850015542252,-96.34910083765536,-39.04962089752437,-44.16157583610118,-48.90878696671243,-51.17762327654691,-43.78522851324486,-42.02995187444804,-33.6194695208712,-29.804997340705285,-66.32606682893599,-62.07138494745072,-43.930749147388276,-72.85636526499505
N_Slc30a3-N_Tac1,-28.828369780713867,-32.5097877506711,-41.02705280626994,-45.17542118836903,-68.7969026794259,-35.850882649197665,-36.19572664873178,-42.62263893379505,-32.091931596120666,-38.7089943010225,-33.00805444767784,-33.98101447744228,-28.909416176933643,-27.078907856939413,-34.62515569515093,-24.105167072599713,-52.924072805386686,-51.228877331992145,-74.75008261567082,-80.53904158843477,-46.69680477587066,-50.148652033106856,-56.18674270566886,-53.319961317188245,-44.710290475343854,-49.30773696322005,-46.60865303187496,-35.58995769223412,-69.72581341744566,-66.84675285022016,-33.39539766979929,-68.98895145362386
N_Slc30a3-N_Tshz2,-4.013592523806094,-3.3344292386914565,-10.158838205088513,-16.4509541460089,3.014098220545886,-14.400150662266038,-8.390738424407457,-7.213445355335766,-3.6216319049512284,-0.5353551427744099,0.0,-11.276072745672048,-11.332870075402752,-10.317284038468742,-8.872081996467745,-7.032975070959293,5.389271502163553,2.052525369408128,5.757138818816456,7.086929268201161,-1.2830768316083512,1.2179395958364059,3.3555210655754206,1.0591587487025098,-1.570581650996705,5.252440527174678,4.214771023712389,0.0,6.425188444462549,0.0,1.0413495825441093,1.7221053214569118
N_Slc30a3-N_Ass1,-11.5862265711813,-13.668252732628545,-15.433052197505061,-17.293365621349075,-19.599878799307913,-14.706133560586679,-15.453659174414053,-18.023442192486524,-17.469812967213,-15.441307679896946,-9.164171116265669,-14.873203424755204,-14.658725143712637,-14.809190687892338,-10.577547358733684,-10.070992088852437,-5.385220478500394,-5.310185723944814,-11.085120435516458,-14.964772587447335,-5.22722485791866,-3.7887195606937665,-5.897173533271114,-6.977512176557735,-5.1609335630122795,-3.7452641813810987,-2.849185852579236,-3.622910915342909,-6.634420000597245,-7.757907918909455,-4.86622222822422,-5.257551124902346
N_Slc30a3-N_Nrn1/Islr,-43.20501326440732,-30.60782075475783,-53.87890691918288,-55.822369866225166,-3.7319388489928946,-49.1470586449764,-55.62632916446895,-54.192472868848284,0.9768539447408359,-42.00662360534244,-21.75433011884598,-30.959095209905964,-33.2926874311185,-43.699080477068414,-48.26863180455548,-37.0267143643953,1.8321930712974035,-0.7483504254762136,0.7344469364417657,3.887884987000073,3.133152340278962,1.171413494743302,2.3101859820021873,1.3246255116983678,6.588957281701217,0.0,4.867886780254922,4.547367658635591,-4.142627101573378,0.0,-0.952001045052172,1.5942473114400482
N_Slc30a3-N_Vipr2,-92.59417585838528,-95.38114708257608,-93.60937098186349,-88.56038867686686,-32.074914072517196,-76.59800200127648,-91.36878782710627,-100.41832835932894,-65.2674647047979,-86.18276235092881,-79.87670872789262,-78.21618315609207,-78.06522991810515,-76.51343343068903,-85.64580669127919,-85.38419858278141,-13.072775442127805,-14.688256039705655,-15.927182592974013,-15.58020687141951,-11.848151759555119,-13.114689735512767,-12.513028212340625,-13.51767920007599,-12.695030947373018,-11.662770136243452,-12.434015309428942,-6.49354010208216,-13.191673815074349,-13.575221850849537,-10.886233981663956,-15.22632557754249
N_Slc30a3-N_Tac2,-28.67229636332228,-27.74484755741176,-34.61158266506668,-33.42886950839029,-12.026581516268903,-35.29482496928164,-37.48556159161696,-38.12006479345273,-7.485219279171813,-31.658096128246537,-19.04486032824667,-28.89784330179547,-27.962133718653178,-34.58012888479335,-36.13719532194057,-21.95070444555514,-4.686791751382708,-3.2760715424619806,-2.709416348948766,-5.332707641819444,-4.881397788713699,-5.257437003328392,-4.1636541391036355,-5.119486299953346,-2.671488681571505,-3.586359236572753,-2.3659091255155045,-0.7000510913886768,-3.954488624439089,-5.143986136536727,-2.9251193739708836,-7.04569174919547
N_Slc30a3-N_Pvalb,-22.73003759751774,-28.00921244340903,-30.739907714564254,-29.552175058850185,-27.109510588277285,-26.246387527941586,-28.855253884229654,-31.0050180747231,-20.1951544626838,-31.340101483527576,-27.823159451674336,-31.609570262290926,-29.659398193868427,-23.81721694598392,-25.739510288414337,-19.740982064648456,-4.3127105867130195,-6.588471419776331,-2.6251777368674762,-6.562593463439537,-2.0707748264511463,-2.90024482202564,-3.172030492547285,-1.51253858846485,-3.9227940485970993,-2.023682361558784,-0.942074851915369,-2.891293689716715,-4.363910701265138,-5.059160313291996,-4.371052189944252,-4.857490747622431
N_Slc30a3-N_Car4,3.0709001876925,9.931845854616478,2.2058578950791787,1.0783649110377822,5.9874525046902525,4.432358712578409,3.753406025877781,5.756484880601124,7.04347899564654,2.272704236948425,7.4722494505892145,-3.2558234956723298,0.0,6.158345885420137,2.694371506657156,0.0,-1.2516845072891667,3.3005432435656923,3.535819409656318,3.8981278718266656,0.0,0.0,0.0,0.0,0.0,0.0,3.08337733642861,0.0,0.0,0.0,0.0,-1.2403473458920846
N_Sst-N_Sst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_Sst-N_Dusp1,0.8210039860403882,1.1723063450318132,6.832891572085309,3.3664141475398837,-0.985678745585152,2.8967003089406163,4.608860316546502,0.0,5.417325440765362,1.0699362377712607,0.0,1.1663947261816658,3.419579868276111,0.0,2.075553921772955,2.951882371203142,2.47796462263002,-1.1163491511710213,2.9524887869945227,3.226922867713057,0.0,-0.8988718071700881,-1.8060667861546116,-2.0797331455365553,-1.1835399088081364,0.0,0.0,0.0,-1.2824041145220006,0.0,-0.8585940274067893,0.0
N_Sst-N_Rprm,-8.615469032372474,-8.72206197409873,-4.031663287898939,-14.86279714685887,-19.573738313322256,-12.46383915595448,-15.378706115418801,-13.681560260222788,-17.307360044825415,-12.517619987878689,-8.888662090676197,3.1014773254288106,-10.78782217130836,-6.178880458960881,-8.00749177918954,-2.841166698834313,-18.819225072824803,-18.72519607977451,-13.104073711452129,-14.872364256642852,-10.64072105367807,-13.38603782834235,-13.469619945165915,-12.121167687924371,-10.614979118091558,-14.098738052903363,-15.588455864307312,-11.469376029197033,-16.640939051090612,-19.209486934599152,-19.036087851717866,-22.6988129346463
N_Sst-N_Crym,-10.984681504782525,-9.044894796843545,-8.141429776775944,-8.703662709918135,-3.1821991584283866,-9.727045026429968,-9.958646151469225,-9.057541692801275,-4.391671111606711,-7.296601317855727,-3.2949235796834855,-8.244453100985377,-6.069632802371991,-6.047683130562361,-7.029798060906254,-3.8286572906780862,-13.049429853106476,-12.331469467815948,-3.0175108818219165,1.075234664826428,-7.0652452870204305,-6.8530984172718705,-7.497981819207234,-7.0762575555534415,-6.135754237331602,-4.881213510262227,-8.167647633295726,-7.199094229038762,-10.178807508129214,-10.46522468396089,-10.747590135398896,-8.607879306376859
N_Sst-N_Lhx6,9.58110365016013,12.34174303173158,5.227738844031839,9.616835904142473,14.38664625552006,12.631993205536089,7.518124645969179,11.450858861640508,4.379476668437594,7.229075911484191,10.48685949617842,11.74839768245481,8.561970787316842,12.579813310812803,12.533910090418228,14.454471628263404,4.909691796919798,1.8603249764559144,5.441318645147112,6.996786153053456,3.382347456091456,4.093914420102865,5.081515308003848,4.517487290200027,4.172871205438168,4.085441682232148,5.406842977572038,7.536847135858334,6.913974844310439,6.370021916865602,5.9540308375517625,5.6079092471485605
N_Sst-N_Nptx1/Itm2a,22.595586302616972,19.986513451617533,14.77880560869669,23.387439834276982,14.113530452470142,27.16915429880747,40.44446446428912,31.266276273799914,30.349531529874174,29.915899556915683,22.7049982320308,19.63509942777036,27.24413779224566,24.36781678401887,16.01357726704986,22.020468611330887,12.333365985462976,12.794541474275627,17.49922715071608,14.230183220161152,6.244963717904755,8.008882396301209,9.999744891533265,8.802020990582397,10.991425932682661,8.90112869558224,7.275519316893002,8.080309123111645,8.064769821699976,9.653669422517353,13.90011503424095,14.794558136379415
N_Sst-N_Sept4/Crym,16.855813048087725,20.39244295519211,20.675724195774976,21.225186139892912,11.272333314511224,20.854075323173127,17.31047129292167,21.429267857998035,19.283702477400173,23.068736763256933,17.508736661202008,18.633208353245813,15.979339459024484,20.823951750953743,16.10538590761426,14.854453093296152,3.9205707615861507,4.518579872113332,15.107032857515739,17.724795271079568,7.094938443195772,8.642038344211972,10.241650546984566,7.541154205298754,5.344008230471424,9.88283535242746,5.271118538632056,5.7947595674026315,11.637383723702621,7.265881441261637,1.4177936879306678,13.061972419044945
N_Sst-N_Nptx1/Car4,4.013362894971878,7.471485693108071,-3.6142049177543782,0.0,-3.839693118368086,-1.8678003918340602,-1.3512448024633594,0.0,0.740795165635086,5.805085622264284,6.130016550881591,-2.4634346384119983,1.7349539480985867,5.598207554252147,1.6280590571804259,-1.1743570169749715,-2.193619390899432,0.0,3.2748175743089356,5.153543370648716,-0.8215961241878763,-0.5575716831882546,0.0,-2.1137295156212526,0.0,2.055142576347782,-1.2150176935945853,-0.6641761724249138,1.765781395256218,-1.6782791539083466,2.016526788302308,4.478152725000894
N_Sst-N_Baiap3,-13.345365583412386,-17.770159136131245,-10.48992926319094,-15.394859761735061,-7.80098340306339,-6.251725877376488,-13.535256893677698,-15.555807503067836,-16.854079396513807,-13.06739571619961,-13.018571128610105,-19.770236795343145,-15.360312723883817,-18.116599260057132,-15.380285090029364,-11.288174074553273,3.611291481312973,3.9336983177456823,-6.928196354831964,-9.39648352532131,-3.299606120743693,-3.520787006322183,-2.5306125185275508,1.3189753225013587,-2.124554762659376,-4.065381785118963,-1.9725288713276434,-1.9455521069847583,-2.9443459043777787,2.285721265583282,4.644983353463663,2.257865867753431
N_Sst-N_Penk,-5.490371230796213,-2.8975907590520085,-6.4566540198110065,-9.01497728093464,-22.252980034286313,-5.657683286099188,-5.015422541378857,-5.973558517522821,-7.418791678154246,-7.589155952176227,-6.705165136269964,-5.815403919170512,-4.437431970592588,-2.0043854518527753,-6.9372031032439265,-10.36405099975848,-17.322175997028594,-13.0565576671989,-24.904854168552262,-26.964071662409975,-12.402824463907193,-13.902936579033083,-13.568756853419087,-13.52280419450587,-13.59638755571092,-13.708103944440994,-11.946029550327099,-14.362055329357446,-19.765784364100494,-22.095696812013006,-15.654970577648246,-22.016664562410522
