names,center_x,center_y,cluster_no,cell_type,fov
2985094901509200029-mPFC_FR2_r1-mPFC,10420.8929811374,3532.37725765085,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100017-mPFC_FR2_r1-mPFC,10550.5079662464,3426.16718556302,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901510100022-mPFC_FR2_r1-mPFC,10566.4154061891,3429.01671862831,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100044-mPFC_FR2_r1-mPFC,10577.5677245608,3445.74890252392,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100058-mPFC_FR2_r1-mPFC,10562.4720062644,3454.77658107613,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100074-mPFC_FR2_r1-mPFC,10616.6288735094,3465.34528017021,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100078-mPFC_FR2_r1-mPFC,10520.8897155489,3471.14931567568,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100085-mPFC_FR2_r1-mPFC,10572.5950197868,3474.43236243186,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901510100088-mPFC_FR2_r1-mPFC,10580.5540088231,3472.95845679934,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901510100099-mPFC_FR2_r1-mPFC,10549.3350933954,3486.53325270454,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100102-mPFC_FR2_r1-mPFC,10562.819494143,3491.68061700233,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100112-mPFC_FR2_r1-mPFC,10618.9771893169,3496.54329567187,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100141-mPFC_FR2_r1-mPFC,10606.9682622018,3522.52476634292,2,N_Baiap3,mPFC_FR2_r1-mPFC
2985094901510100147-mPFC_FR2_r1-mPFC,10625.4070832292,3524.95503700458,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100173-mPFC_FR2_r1-mPFC,10569.5002042416,3427.30170763273,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100178-mPFC_FR2_r1-mPFC,10543.8622692418,3437.08520812962,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100179-mPFC_FR2_r1-mPFC,10527.6036001094,3436.51403609461,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100183-mPFC_FR2_r1-mPFC,10532.4494669808,3468.06642012801,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100185-mPFC_FR2_r1-mPFC,10596.7505077982,3448.65943697514,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100191-mPFC_FR2_r1-mPFC,10535.1722920159,3455.47573844812,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100192-mPFC_FR2_r1-mPFC,10587.2871217468,3526.80267500906,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100194-mPFC_FR2_r1-mPFC,10575.4725772462,3471.99600882947,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901510100197-mPFC_FR2_r1-mPFC,10592.0003809085,3471.33992749511,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100200-mPFC_FR2_r1-mPFC,10567.0182302756,3492.09197001576,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100203-mPFC_FR2_r1-mPFC,10537.5129169532,3506.45997114061,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100207-mPFC_FR2_r1-mPFC,10514.9798951948,3529.6004324063,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901510100218-mPFC_FR2_r1-mPFC,10596.4305205711,3444.91612651117,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510100227-mPFC_FR2_r1-mPFC,10514.9777292119,3475.72232607442,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510200011-mPFC_FR2_r1-mPFC,10624.6762170526,3436.11502048152,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901510200014-mPFC_FR2_r1-mPFC,10595.9368491482,3445.76304024276,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510200016-mPFC_FR2_r1-mPFC,10622.2563898519,3449.0369797912,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510200031-mPFC_FR2_r1-mPFC,10512.8103463157,3501.65684313277,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901510200047-mPFC_FR2_r1-mPFC,10596.0507928796,3536.82433682714,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100009-mPFC_FR2_r1-mPFC,10710.5390573101,3431.73679975404,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100012-mPFC_FR2_r1-mPFC,10688.2493749054,3431.89690626136,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100014-mPFC_FR2_r1-mPFC,10642.1395983012,3428.28107894712,11,N_Lhx6,mPFC_FR2_r1-mPFC
2985094901511100025-mPFC_FR2_r1-mPFC,10706.3247441944,3448.41694447059,1,N_Slc30a3,mPFC_FR2_r1-mPFC
