names,center_x,center_y,cluster_no,cell_type,fov
2997380200521100032-mPFC_NF3_r0-mPFC,4847.51306150055,6041.04408310649,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200521100078-mPFC_NF3_r0-mPFC,4897.91934659981,6087.66105488071,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200521100128-mPFC_NF3_r0-mPFC,4874.67376135965,6135.67080459355,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100131-mPFC_NF3_r0-mPFC,4935.96791344588,6136.11947547363,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100133-mPFC_NF3_r0-mPFC,4934.28109908739,6142.93642979357,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100158-mPFC_NF3_r0-mPFC,4876.26223450227,6072.78459616328,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100167-mPFC_NF3_r0-mPFC,4865.29912993647,6125.07859904532,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100190-mPFC_NF3_r0-mPFC,4915.09852562238,6103.42373792037,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200521100191-mPFC_NF3_r0-mPFC,4852.78728946954,6142.25716725813,11,N_Lhx6,mPFC_NF3_r0-mPFC
2997380200522100021-mPFC_NF3_r0-mPFC,5033.3869032975,6054.5913000218,13,N_Sst,mPFC_NF3_r0-mPFC
2997380200522100034-mPFC_NF3_r0-mPFC,5024.28053674701,6047.9611029921,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200522100043-mPFC_NF3_r0-mPFC,5010.25014236456,6068.56729091333,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522100050-mPFC_NF3_r0-mPFC,4988.7010407777,6073.8155562625,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522100065-mPFC_NF3_r0-mPFC,4985.49670967992,6079.85727438398,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100077-mPFC_NF3_r0-mPFC,5034.77964480739,6094.56129260185,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522100087-mPFC_NF3_r0-mPFC,5061.45026555719,6102.35891292179,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522100089-mPFC_NF3_r0-mPFC,5068.87937282768,6104.03615628028,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522100093-mPFC_NF3_r0-mPFC,5050.50429045256,6110.59870266133,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100114-mPFC_NF3_r0-mPFC,5047.24049973109,6125.98638846499,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100121-mPFC_NF3_r0-mPFC,5037.5244607136,6135.47923751433,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100128-mPFC_NF3_r0-mPFC,5002.10043150663,6142.38064650295,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100150-mPFC_NF3_r0-mPFC,5021.8303334346,6047.12624333269,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200522100159-mPFC_NF3_r0-mPFC,5065.27390610852,6106.04198842328,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100169-mPFC_NF3_r0-mPFC,5018.98482523062,6092.95237599396,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100172-mPFC_NF3_r0-mPFC,4988.07419085873,6126.63648261167,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522100186-mPFC_NF3_r0-mPFC,5024.13780491435,6043.10361793922,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200522100189-mPFC_NF3_r0-mPFC,5020.24778914783,6051.01764142646,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200522200002-mPFC_NF3_r0-mPFC,5012.1331981755,6029.82572525751,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200522200011-mPFC_NF3_r0-mPFC,5063.81636625594,6062.76557399327,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522200022-mPFC_NF3_r0-mPFC,5068.90001666012,6088.8872156982,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200522200036-mPFC_NF3_r0-mPFC,5025.59913177142,6134.93148698463,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200523100010-mPFC_NF3_r0-mPFC,5164.16409392759,6030.15412487588,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100025-mPFC_NF3_r0-mPFC,5147.01401547061,6044.99598538282,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100034-mPFC_NF3_r0-mPFC,5088.30750659382,6045.28013767057,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100035-mPFC_NF3_r0-mPFC,5170.85255077039,6051.42336946274,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100063-mPFC_NF3_r0-mPFC,5159.25995124124,6068.50608333781,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100078-mPFC_NF3_r0-mPFC,5166.29333820769,6079.44941349275,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100089-mPFC_NF3_r0-mPFC,5099.12980588703,6087.00002134866,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100120-mPFC_NF3_r0-mPFC,5111.67750572265,6104.59926682789,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100137-mPFC_NF3_r0-mPFC,5134.89885954544,6119.95107593483,1,N_Slc30a3,mPFC_NF3_r0-mPFC
