names,center_x,center_y,cluster_no,cell_type,fov
2944521900392100151-mPFC_HC1_r2-mPFC,12434.2315156966,1496.78916776268,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900392100157-mPFC_HC1_r2-mPFC,12483.9409418748,1588.02499873796,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900392100159-mPFC_HC1_r2-mPFC,12495.1888876532,1512.74333495082,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100166-mPFC_HC1_r2-mPFC,12501.1361192842,1548.15544187253,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100175-mPFC_HC1_r2-mPFC,12505.4520863652,1515.17312721534,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900392100176-mPFC_HC1_r2-mPFC,12437.4846131088,1583.28989818662,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900392100177-mPFC_HC1_r2-mPFC,12430.9599899123,1588.71851956552,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900392200005-mPFC_HC1_r2-mPFC,12496.7433939554,1479.22830660621,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392200012-mPFC_HC1_r2-mPFC,12416.2014465762,1510.31773159574,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392200024-mPFC_HC1_r2-mPFC,12417.1228944474,1543.52479765656,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392200029-mPFC_HC1_r2-mPFC,12419.1667275685,1565.67747630258,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392200034-mPFC_HC1_r2-mPFC,12500.6691092288,1586.44680717956,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392200042-mPFC_HC1_r2-mPFC,12486.9207756745,1479.57792022892,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900393100105-mPFC_HC1_r2-mPFC,12567.0859386113,1525.56604164753,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900393100134-mPFC_HC1_r2-mPFC,12541.5688625856,1544.74822700718,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900393100158-mPFC_HC1_r2-mPFC,12575.9523671751,1555.58945584103,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900393100179-mPFC_HC1_r2-mPFC,12548.7992177731,1570.76277819792,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900393100245-mPFC_HC1_r2-mPFC,12579.3508022939,1555.63424926372,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900393100248-mPFC_HC1_r2-mPFC,12568.1937891905,1579.55649851467,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900394100158-mPFC_HC1_r2-mPFC,12661.1305483338,1566.40063171385,20,N_Npy,mPFC_HC1_r2-mPFC
2944521900394100244-mPFC_HC1_r2-mPFC,12660.2857516999,1564.65475514121,20,N_Npy,mPFC_HC1_r2-mPFC
2944521900414100048-mPFC_HC1_r2-mPFC,10375.3609176225,1638.71439879524,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900414100053-mPFC_HC1_r2-mPFC,10390.2279287666,1636.86919130871,2,N_Baiap3,mPFC_HC1_r2-mPFC
2944521900414100067-mPFC_HC1_r2-mPFC,10385.0367111543,1655.51687290259,8,N_Nptx1/Itm2a,mPFC_HC1_r2-mPFC
2944521900414100087-mPFC_HC1_r2-mPFC,10380.6956717711,1701.96808275313,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900414100089-mPFC_HC1_r2-mPFC,10339.2643050509,1700.74392120053,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900414200004-mPFC_HC1_r2-mPFC,10389.8778998799,1628.17908109657,15,N_Nptx1/Car4,mPFC_HC1_r2-mPFC
2944521900414200016-mPFC_HC1_r2-mPFC,10362.0399027341,1684.47676085634,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900414200018-mPFC_HC1_r2-mPFC,10391.2497385102,1694.73843061978,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900414200042-mPFC_HC1_r2-mPFC,10353.5794050528,1709.57458765149,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100009-mPFC_HC1_r2-mPFC,10474.7443344585,1603.87491885887,5,N_Otof,mPFC_HC1_r2-mPFC
