names,center_x,center_y,cluster_no,cell_type,fov
2788213104265100114-BLA_FR24-BLA,7018.80991244814,7015.9970768777,11,N_Lhx6,BLA_FR24-BLA
2788213104265100120-BLA_FR24-BLA,6937.08507798061,7014.10234108154,6,N_Penk,BLA_FR24-BLA
2788213104265100139-BLA_FR24-BLA,6912.66946391006,7030.18591039835,6,N_Penk,BLA_FR24-BLA
2788213104265100142-BLA_FR24-BLA,7025.13652627166,7027.40032689613,7,N_Tac1,BLA_FR24-BLA
2788213104265100154-BLA_FR24-BLA,7012.20310503858,7031.17234548817,7,N_Tac1,BLA_FR24-BLA
2788213104265100176-BLA_FR24-BLA,6995.7440260664,7047.81091050004,6,N_Penk,BLA_FR24-BLA
2788213104265100192-BLA_FR24-BLA,7040.03565240434,7048.88435806723,6,N_Penk,BLA_FR24-BLA
2788213104265100200-BLA_FR24-BLA,6955.17253298417,7057.91976676744,11,N_Lhx6,BLA_FR24-BLA
2788213104265100202-BLA_FR24-BLA,7038.95292116171,7058.87939525744,6,N_Penk,BLA_FR24-BLA
2788213104265100218-BLA_FR24-BLA,6997.36799005643,7067.43255920889,6,N_Penk,BLA_FR24-BLA
2788213104265100219-BLA_FR24-BLA,7013.50952588071,7070.58041205617,6,N_Penk,BLA_FR24-BLA
2788213104265100274-BLA_FR24-BLA,7026.22208250515,7096.914318707,7,N_Tac1,BLA_FR24-BLA
2788213104265100281-BLA_FR24-BLA,7000.03718046426,7097.33292004962,7,N_Tac1,BLA_FR24-BLA
2788213104265100315-BLA_FR24-BLA,7020.49060891614,6985.20973289464,6,N_Penk,BLA_FR24-BLA
2788213104265100319-BLA_FR24-BLA,7013.60978629865,7089.31982644697,6,N_Penk,BLA_FR24-BLA
2788213104265100321-BLA_FR24-BLA,6974.84509866436,6997.25874691364,6,N_Penk,BLA_FR24-BLA
2788213104265100324-BLA_FR24-BLA,6989.96976188755,7006.45429329349,6,N_Penk,BLA_FR24-BLA
2788213104265100325-BLA_FR24-BLA,6916.83827170479,7011.3328893776,7,N_Tac1,BLA_FR24-BLA
2788213104265100327-BLA_FR24-BLA,6931.74462029529,7017.64253346071,6,N_Penk,BLA_FR24-BLA
2788213104265100330-BLA_FR24-BLA,6990.92514418326,7019.23225287129,7,N_Tac1,BLA_FR24-BLA
2788213104265100331-BLA_FR24-BLA,6978.56040762507,7025.95990620533,7,N_Tac1,BLA_FR24-BLA
2788213104265100332-BLA_FR24-BLA,6949.20430485755,7028.74993475995,7,N_Tac1,BLA_FR24-BLA
2788213104265100335-BLA_FR24-BLA,7008.6875935119,7030.7773845125,7,N_Tac1,BLA_FR24-BLA
2788213104265100340-BLA_FR24-BLA,6963.70359952247,7047.55210956158,7,N_Tac1,BLA_FR24-BLA
2788213104265100342-BLA_FR24-BLA,6971.14227937759,7061.86045524942,6,N_Penk,BLA_FR24-BLA
2788213104265100347-BLA_FR24-BLA,6997.18677051753,7082.05823698918,7,N_Tac1,BLA_FR24-BLA
2788213104265200029-BLA_FR24-BLA,6973.67252060843,7020.4934072379,7,N_Tac1,BLA_FR24-BLA
2788213104265200050-BLA_FR24-BLA,6955.97923030316,7071.28062922717,6,N_Penk,BLA_FR24-BLA
2788213104265200071-BLA_FR24-BLA,6982.84915378041,6963.06319809499,6,N_Penk,BLA_FR24-BLA
2788213104266100026-BLA_FR24-BLA,7158.10082065064,6969.89817553512,6,N_Penk,BLA_FR24-BLA
2788213104266100029-BLA_FR24-BLA,7079.03872565006,6969.76748420955,6,N_Penk,BLA_FR24-BLA
2788213104266100031-BLA_FR24-BLA,7120.30443070062,6997.72724791324,6,N_Penk,BLA_FR24-BLA
2788213104266100035-BLA_FR24-BLA,7083.75369776956,6980.32578403537,6,N_Penk,BLA_FR24-BLA
2788213104266100041-BLA_FR24-BLA,7161.07912127778,6975.60486171686,6,N_Penk,BLA_FR24-BLA
